"Year","Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168528,"Video Displays",22542182.3894148
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168529,"Broadcasting Accessories",3228941981.474462
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168530,"Traffic Signals",22188.0205625764
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168531,"Audio Alarms",37155092.69751535
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168532,"Electrical Capacitors",490901335.75309825
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168533,"Electrical Resistors",75575534.64384487
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168534,"Printed Circuit Boards",1553994579.2815201
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168535,"High-voltage Protection Equipment",50279692.86711133
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168536,"Low-voltage Protection Equipment",897212174.6344751
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168537,"Electrical Control Boards",451143908.25216657
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168538,"Electrical Power Accessories",929997841.5641118
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168539,"Electric Filament",21239050.12452129
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168540,"Cathode Tubes",1873730.2731562802
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168541,"Semiconductor Devices",2160894830.735819
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168542,"Integrated Circuits",47599307950.19207
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168543,"Other Electrical Machinery",265504185.87669674
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168544,"Insulated Wire",812360332.8070226
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168545,"Carbon-based Electronics",16757352.961582022
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168546,"Electrical Insulators",915849.3433348261
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168547,"Metal Insulating Fittings",78581501.79087427
2018,16,"Machines",1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168548,"Electrical Parts",92594730
2018,17,"Transportation",1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178606,"Railway Freight Cars",9302747.3234288
2018,17,"Transportation",1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178607,"Locomotive Parts",2932926.997847113
2018,17,"Transportation",1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178608,"Railway Track Fixtures",79955.82800086442
2018,17,"Transportation",1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",178609,"Railway Cargo Containers",22391363.032533098
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178701,"Tractors",925150.0000000001
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178702,"Buses",100463
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178703,"Cars",12718319.972324453
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178704,"Delivery Trucks",225818.709094125
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178705,"Specialized Vehicles",739391
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178707,"Vehicle Bodies",640927.3593478054
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178708,"Vehicle Parts",2271150822.5775948
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178709,"Work Trucks",969965.4382426179
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178711,"Motorcycles",658344.2849829126
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178712,"Bicycles",581533.8975958569
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178713,"Wheelchairs",7841.9201794295195
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178714,"Bi-Wheel Vehicle Parts",2978043.0501571135
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178715,"Baby Carriages",436539.57934809604
2018,17,"Transportation",1787,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178716,"Trailers",9830130.959124973
2018,17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",59244959.15685847
2018,17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178804,"Parachutes",492855.29289947095
2018,17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178805,"Aircraft Launch Gear",9279.247954316921
2018,17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",157802284.2576535
2018,17,"Transportation",1789,"Ships, boats and floating structures",178902,"Fishing Ships",9480
2018,17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",297274.7236621548
2018,17,"Transportation",1789,"Ships, boats and floating structures",178904,"Tug Boats",1980000
2018,17,"Transportation",1789,"Ships, boats and floating structures",178905,"Special Purpose Ships",925107.2567944591
2018,17,"Transportation",1789,"Ships, boats and floating structures",178906,"Other Sea Vessels",347729.53680370597
2018,17,"Transportation",1789,"Ships, boats and floating structures",178907,"Other Floating Structures",24150.9960340559
2018,17,"Transportation",1789,"Ships, boats and floating structures",178908,"Scrap Vessels",235945
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189001,"Optical Fibers",1981203463.419959
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189002,"Mirrors and Lenses",72345868.28246446
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189003,"Eyewear Frames",7481540.085029641
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189004,"Eyewear",4635151.259807725
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189005,"Binoculars and Telescopes",48645.634173463885
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189006,"Cameras",455518.5734934566
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189007,"Video Cameras",1012138.5950561502
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189008,"Image Projectors",5756.72451524197
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189009,"Photocopiers",4985528.65050924
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189010,"Photo Lab Equipment",585624251.4164659
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189011,"Microscopes",9301291.752201654
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189012,"Non-optical Microscopes",17751225.543756507
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189013,"LCDs",8494505739.442199
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189014,"Compasses",1573842.51727239
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189015,"Surveying Equipment",854800.9750058849
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189016,"Balances",574643.337385065
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189017,"Drafting Tools",8896740.202078946
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189018,"Medical Instruments",226751956.7450264
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189019,"Therapeutic Appliances",10342095.303131934
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189020,"Breathing Appliances",2778636.90304513
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189021,"Orthopedic Appliances",107690792.39748445
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189022,"X-Ray Equipment",115049186.1433597
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189023,"Instructional Models",4776013.897775349
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189024,"Tensile Testing Machines",7677441.270542719
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189025,"Hydrometers",29764633.190367393
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189026,"Gas and Liquid Flow Measuring Instruments",81679406.48985572
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189027,"Chemical Analysis Instruments",293478084.07642335
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189028,"Utility Meters",10309660.969312647
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189029,"Revolution Counters",12673458.610766146
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189030,"Oscilloscopes",390191682.943586
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189031,"Other Measuring Instruments",1395503380.3092666
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189032,"Thermostats",330476395.2324294
2018,18,"Instruments",1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",189033,"Opto-Electric Instrument Parts",7328760.72665442
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189101,"Precious Metal Watches",577941.992342978
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189102,"Base Metal Watches",151930.72217676713
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189104,"Dashboard Clocks",132622.307678509
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189105,"Other Clocks",198349.39926134993
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189106,"Time Recording Instruments",186150.9574692506
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189107,"Time Switches",161456.058354086
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189108,"Watch Movements",17686
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189109,"Clock Movements",39780.865691819105
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189110,"Incomplete Movement Sets",29201
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189111,"Watch Cases and Parts",943954.3627727081
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189112,"Clock Cases and Parts",37612
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189113,"Watch Straps",493155.52469329524
2018,18,"Instruments",1891,"Clocks and watches and parts thereof",189114,"Other Clocks and Watches",595272.4567787654
2018,18,"Instruments",1892,"Musical instruments; parts and accessories of such articles",189201,"Pianos",9981703.440659171
2018,18,"Instruments",1892,"Musical instruments; parts and accessories of such articles",189202,"String Instruments",210337.505458696
2018,18,"Instruments",1892,"Musical instruments; parts and accessories of such articles",189205,"Wind Instruments",251153.836425146
2018,18,"Instruments",1892,"Musical instruments; parts and accessories of such articles",189206,"Percussion",8135.126898743711
2018,18,"Instruments",1892,"Musical instruments; parts and accessories of such articles",189207,"Electric Musical Instruments",2358032.266201237
2018,18,"Instruments",1892,"Musical instruments; parts and accessories of such articles",189209,"Musical Instrument Parts",6612494.474784253
2018,19,"Weapons",1993,"Arms and ammunition; parts and accessories thereof",199307,"Bladed Weapons and Accessories",1278
2018,20,"Miscellaneous",2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209401,"Seats",261434489.80167705
2018,20,"Miscellaneous",2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209402,"Medical Furniture",534645.826647778
2018,20,"Miscellaneous",2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209403,"Other Furniture",13381913.970045142
2018,20,"Miscellaneous",2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209404,"Mattresses",3878027.67998317
2018,20,"Miscellaneous",2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209405,"Light Fixtures",36191464.35118492
2018,20,"Miscellaneous",2094,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",209406,"Prefabricated Buildings",2798328.7910931
2018,20,"Miscellaneous",2095,"Toys, games and sports requisites; parts and accessories thereof",209503,"Models and Stuffed Animals",23525405.927842002
2018,20,"Miscellaneous",2095,"Toys, games and sports requisites; parts and accessories thereof",209504,"Video and Card Games",7736546.854374494
2018,20,"Miscellaneous",2095,"Toys, games and sports requisites; parts and accessories thereof",209505,"Party Decorations",174356.28825209424
2018,20,"Miscellaneous",2095,"Toys, games and sports requisites; parts and accessories thereof",209506,"Sports Equipment",13944912.310413785
2018,20,"Miscellaneous",2095,"Toys, games and sports requisites; parts and accessories thereof",209507,"Fishing and Hunting Equipment",14261654.972992364
2018,20,"Miscellaneous",2095,"Toys, games and sports requisites; parts and accessories thereof",209508,"Fairground Amusements",3124633.4860054804
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209601,"Worked Ivory and Bone",69455
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209602,"Vegetable and Mineral Carvings",170155.99999999997
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209603,"Brooms",18899869.17774017
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209604,"Hand Sifters",3659
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209605,"Travel Kits",4952.793602027001
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209606,"Buttons",4536836.9188948395
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209607,"Zippers",3409308.6387620466
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209608,"Pens",2789108.5252922787
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209609,"Pencils and Crayons",1550976.173304284
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209610,"Chalkboards",15424.7469550448
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209611,"Rubber Stamps",395058.29960502405
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209612,"Ink Ribbons",10415948.539841074
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209613,"Lighters",4105922.1059129434
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209614,"Smoking Pipes",1483.4118816566297
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209615,"Combs",2124041.2312227287
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209616,"Scent Sprays",14304458.93662047
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209617,"Vacuum Flask",525710.138861038
2018,20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209618,"Mannequins",558541.292764103
2018,21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219701,"Paintings",981239.035443255
2018,21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219702,"Prints",21225.549212521
2018,21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219703,"Sculptures",288356.182418702
2018,21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219704,"Revenue Stamps",30000
2018,21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219705,"Collector's Items",1383231
2018,21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219706,"Antiques",20000
